store_sales(in millions),unit_sales(in millions),total_children,num_children_at_home,avg_cars_at home(approx).1,gross_weight,recyclable_package,low_fat,units_per_case,store_sqft,coffee_bar,video_store,salad_bar,prepared_food,florist,cost
11.12,4.0,3.0,0.0,0.0,9.71,1.0,1.0,28.0,27694.0,1.0,1.0,1.0,1.0,1.0,59.86
10.71,3.0,4.0,4.0,3.0,16.3,0.0,0.0,19.0,23598.0,0.0,0.0,0.0,0.0,1.0,68.97
6.69,3.0,0.0,0.0,0.0,7.65,0.0,0.0,6.0,27694.0,1.0,1.0,1.0,1.0,1.0,126.62
5.43,3.0,4.0,4.0,2.0,10.8,0.0,1.0,7.0,23759.0,1.0,0.0,1.0,1.0,1.0,75.76
11.37,3.0,3.0,1.0,4.0,16.3,1.0,0.0,5.0,39696.0,0.0,0.0,1.0,1.0,0.0,106.1
3.78,3.0,5.0,0.0,4.0,11.6,1.0,0.0,26.0,27694.0,1.0,1.0,1.0,1.0,1.0,69.47
4.68,4.0,4.0,0.0,1.0,17.0,0.0,1.0,34.0,30268.0,0.0,0.0,0.0,0.0,0.0,106.66
6.36,3.0,3.0,3.0,2.0,15.6,1.0,0.0,2.0,20319.0,0.0,0.0,0.0,0.0,0.0,140.57
2.96,2.0,1.0,0.0,4.0,8.27,1.0,0.0,20.0,30268.0,0.0,0.0,0.0,0.0,0.0,136.57
5.4,2.0,4.0,0.0,2.0,16.3,1.0,1.0,25.0,30584.0,1.0,1.0,1.0,1.0,1.0,146.72
3.3,3.0,2.0,2.0,1.0,11.8,1.0,0.0,28.0,23598.0,0.0,0.0,0.0,0.0,1.0,81.79
3.18,2.0,5.0,5.0,3.0,6.18,1.0,1.0,30.0,20319.0,0.0,0.0,0.0,0.0,0.0,117.29
8.4,3.0,3.0,1.0,3.0,7.28,1.0,0.0,21.0,20319.0,0.0,0.0,0.0,0.0,0.0,108.22
5.26,2.0,2.0,2.0,3.0,8.79,0.0,0.0,23.0,23598.0,0.0,0.0,0.0,0.0,1.0,147.17
9.44,4.0,5.0,0.0,4.0,7.55,1.0,1.0,3.0,30797.0,1.0,1.0,1.0,1.0,1.0,92.57
7.53,3.0,3.0,1.0,3.0,9.31,0.0,1.0,7.0,23598.0,0.0,0.0,0.0,0.0,1.0,147.35
2.8,2.0,4.0,3.0,2.0,16.4,1.0,0.0,12.0,23598.0,0.0,0.0,0.0,0.0,1.0,143.04
3.36,2.0,2.0,0.0,2.0,6.06,0.0,1.0,30.0,23688.0,1.0,1.0,1.0,1.0,1.0,131.81
6.26,2.0,4.0,4.0,1.0,19.3,1.0,0.0,29.0,33858.0,1.0,0.0,1.0,1.0,1.0,59.83
7.32,4.0,0.0,0.0,1.0,9.43,0.0,0.0,33.0,30584.0,1.0,1.0,1.0,1.0,1.0,79.59
5.34,2.0,4.0,0.0,1.0,12.8,1.0,0.0,16.0,20319.0,0.0,0.0,0.0,0.0,0.0,52.06
3.99,3.0,4.0,1.0,2.0,19.5,1.0,1.0,25.0,30797.0,1.0,1.0,1.0,1.0,1.0,76.88
5.22,3.0,1.0,0.0,3.0,12.8,1.0,0.0,35.0,27694.0,1.0,1.0,1.0,1.0,1.0,54.11
5.94,3.0,2.0,2.0,3.0,19.5,1.0,0.0,29.0,27694.0,1.0,1.0,1.0,1.0,1.0,123.61
11.05,5.0,5.0,2.0,0.0,18.5,0.0,0.0,20.0,33858.0,1.0,0.0,1.0,1.0,1.0,142.58
5.36,4.0,4.0,2.0,1.0,10.3,0.0,0.0,27.0,30268.0,0.0,0.0,0.0,0.0,0.0,100.91
7.68,4.0,4.0,0.0,3.0,19.6,0.0,0.0,36.0,23598.0,0.0,0.0,0.0,0.0,1.0,81.79
5.14,2.0,4.0,0.0,1.0,12.0,1.0,0.0,31.0,20319.0,0.0,0.0,0.0,0.0,0.0,53.01
8.34,3.0,5.0,5.0,4.0,18.7,1.0,1.0,24.0,23112.0,1.0,1.0,1.0,1.0,1.0,122.77
6.2,4.0,0.0,0.0,1.0,9.48,1.0,1.0,21.0,20319.0,0.0,0.0,0.0,0.0,0.0,118.36
2.2,4.0,1.0,0.0,2.0,19.2,0.0,0.0,16.0,33858.0,1.0,0.0,1.0,1.0,1.0,70.32
13.6,4.0,5.0,4.0,4.0,20.0,1.0,1.0,22.0,39696.0,0.0,0.0,1.0,1.0,0.0,145.52
8.46,3.0,3.0,0.0,2.0,13.6,1.0,0.0,6.0,23112.0,1.0,1.0,1.0,1.0,1.0,95.45
7.38,2.0,4.0,0.0,1.0,14.3,1.0,0.0,3.0,24597.0,1.0,0.0,0.0,0.0,0.0,61.27
4.28,2.0,1.0,1.0,2.0,14.7,1.0,0.0,26.0,27694.0,1.0,1.0,1.0,1.0,1.0,54.11
5.1,2.0,3.0,2.0,3.0,12.2,0.0,1.0,7.0,33858.0,1.0,0.0,1.0,1.0,1.0,51.12
2.37,3.0,1.0,0.0,2.0,6.89,1.0,1.0,24.0,36509.0,0.0,0.0,0.0,0.0,0.0,101.61
7.78,2.0,5.0,3.0,3.0,12.3,0.0,1.0,11.0,33858.0,1.0,0.0,1.0,1.0,1.0,51.12
13.36,4.0,1.0,0.0,3.0,20.9,1.0,0.0,28.0,39696.0,0.0,0.0,1.0,1.0,0.0,140.9
1.6,2.0,0.0,0.0,2.0,15.0,0.0,1.0,19.0,23598.0,0.0,0.0,0.0,0.0,1.0,135.92
7.62,2.0,2.0,1.0,2.0,8.33,1.0,0.0,3.0,21215.0,1.0,0.0,0.0,0.0,0.0,138.23
10.74,3.0,2.0,0.0,2.0,14.4,1.0,0.0,5.0,23759.0,1.0,0.0,1.0,1.0,1.0,147.82
1.44,2.0,3.0,2.0,2.0,20.6,0.0,1.0,13.0,30584.0,1.0,1.0,1.0,1.0,1.0,115.25
2.08,4.0,5.0,5.0,4.0,18.8,1.0,0.0,33.0,38382.0,0.0,0.0,0.0,0.0,0.0,139.25
8.31,3.0,3.0,0.0,2.0,18.5,1.0,0.0,10.0,33858.0,1.0,0.0,1.0,1.0,1.0,71.51
9.72,3.0,4.0,3.0,4.0,8.48,0.0,0.0,17.0,30797.0,1.0,1.0,1.0,1.0,1.0,65.7
11.52,4.0,3.0,1.0,4.0,12.3,0.0,0.0,5.0,23759.0,1.0,0.0,1.0,1.0,1.0,89.9
11.25,5.0,4.0,3.0,2.0,9.77,0.0,0.0,8.0,20319.0,0.0,0.0,0.0,0.0,0.0,76.41
2.72,1.0,0.0,0.0,3.0,14.5,1.0,0.0,1.0,28206.0,1.0,0.0,0.0,0.0,0.0,108.02
8.7,5.0,4.0,0.0,2.0,8.24,0.0,0.0,18.0,30584.0,1.0,1.0,1.0,1.0,1.0,148.62
4.22,2.0,1.0,1.0,2.0,16.5,0.0,0.0,4.0,24597.0,1.0,0.0,0.0,0.0,0.0,79.33
11.55,3.0,1.0,0.0,3.0,6.82,1.0,1.0,16.0,20319.0,0.0,0.0,0.0,0.0,0.0,137.7
2.8,4.0,3.0,0.0,4.0,16.5,1.0,0.0,17.0,36509.0,0.0,0.0,0.0,0.0,0.0,109.09
9.42,3.0,5.0,1.0,3.0,13.1,1.0,0.0,34.0,30268.0,0.0,0.0,0.0,0.0,0.0,98.52
3.33,3.0,0.0,0.0,1.0,11.7,1.0,1.0,9.0,21215.0,1.0,0.0,0.0,0.0,0.0,131.46
11.88,4.0,4.0,0.0,3.0,17.4,1.0,0.0,26.0,30797.0,1.0,1.0,1.0,1.0,1.0,99.38
2.68,4.0,1.0,0.0,2.0,10.6,0.0,0.0,8.0,33858.0,1.0,0.0,1.0,1.0,1.0,139.37
9.96,3.0,3.0,1.0,4.0,16.1,0.0,1.0,3.0,30268.0,0.0,0.0,0.0,0.0,0.0,100.91
7.88,4.0,3.0,0.0,2.0,19.9,0.0,0.0,14.0,23112.0,1.0,1.0,1.0,1.0,1.0,95.45
8.0,5.0,4.0,4.0,3.0,13.6,0.0,0.0,31.0,23112.0,1.0,1.0,1.0,1.0,1.0,53.21
4.44,4.0,2.0,0.0,1.0,17.3,1.0,1.0,6.0,23112.0,1.0,1.0,1.0,1.0,1.0,51.0
6.56,4.0,5.0,3.0,1.0,18.3,1.0,0.0,6.0,23598.0,0.0,0.0,0.0,0.0,1.0,131.81
7.5,3.0,1.0,0.0,1.0,6.66,1.0,0.0,1.0,23112.0,1.0,1.0,1.0,1.0,1.0,144.54
1.12,2.0,1.0,1.0,3.0,12.2,1.0,0.0,36.0,20319.0,0.0,0.0,0.0,0.0,0.0,81.85
11.01,3.0,5.0,5.0,3.0,7.87,0.0,1.0,33.0,23759.0,1.0,0.0,1.0,1.0,1.0,75.76
11.04,3.0,4.0,0.0,0.0,9.79,1.0,1.0,33.0,30584.0,1.0,1.0,1.0,1.0,1.0,141.38
10.12,4.0,5.0,0.0,1.0,10.5,0.0,0.0,19.0,33858.0,1.0,0.0,1.0,1.0,1.0,136.74
2.62,2.0,1.0,0.0,1.0,9.8,1.0,1.0,20.0,36509.0,0.0,0.0,0.0,0.0,0.0,101.61
13.52,4.0,3.0,2.0,3.0,10.2,1.0,1.0,28.0,21215.0,1.0,0.0,0.0,0.0,0.0,134.66
6.45,3.0,1.0,0.0,1.0,9.01,0.0,0.0,6.0,23688.0,1.0,1.0,1.0,1.0,1.0,112.52
1.2,2.0,4.0,0.0,3.0,14.4,0.0,0.0,6.0,33858.0,1.0,0.0,1.0,1.0,1.0,95.74
8.85,3.0,2.0,2.0,2.0,20.3,1.0,1.0,21.0,33858.0,1.0,0.0,1.0,1.0,1.0,149.08
1.2,2.0,2.0,2.0,4.0,18.3,1.0,1.0,17.0,33858.0,1.0,0.0,1.0,1.0,1.0,51.12
1.8,2.0,5.0,4.0,4.0,14.0,1.0,1.0,33.0,39696.0,0.0,0.0,1.0,1.0,0.0,106.1
4.41,3.0,4.0,3.0,3.0,6.51,0.0,0.0,13.0,30797.0,1.0,1.0,1.0,1.0,1.0,76.88
7.52,4.0,4.0,0.0,3.0,13.0,1.0,0.0,13.0,20319.0,0.0,0.0,0.0,0.0,0.0,139.19
11.79,3.0,0.0,0.0,3.0,8.35,0.0,0.0,27.0,21215.0,1.0,0.0,0.0,0.0,0.0,69.63
5.28,4.0,4.0,2.0,2.0,12.4,0.0,1.0,9.0,34791.0,0.0,0.0,1.0,1.0,0.0,125.48
4.42,2.0,1.0,1.0,3.0,16.5,1.0,1.0,5.0,21215.0,1.0,0.0,0.0,0.0,0.0,91.28
7.84,4.0,1.0,0.0,2.0,7.61,0.0,1.0,27.0,21215.0,1.0,0.0,0.0,0.0,0.0,69.63
1.59,3.0,1.0,0.0,0.0,6.18,1.0,0.0,24.0,21215.0,1.0,0.0,0.0,0.0,0.0,123.88
3.44,4.0,1.0,1.0,2.0,9.18,0.0,1.0,10.0,30584.0,1.0,1.0,1.0,1.0,1.0,87.07
4.02,3.0,3.0,3.0,1.0,10.3,0.0,0.0,27.0,23112.0,1.0,1.0,1.0,1.0,1.0,122.77
5.78,2.0,4.0,0.0,3.0,8.68,0.0,0.0,36.0,27694.0,1.0,1.0,1.0,1.0,1.0,80.29
4.8,2.0,1.0,0.0,4.0,7.06,1.0,0.0,29.0,20319.0,0.0,0.0,0.0,0.0,0.0,119.3
10.65,3.0,4.0,0.0,1.0,11.5,0.0,0.0,35.0,20319.0,0.0,0.0,0.0,0.0,0.0,119.3
7.74,3.0,4.0,2.0,2.0,18.3,0.0,0.0,14.0,34452.0,1.0,0.0,0.0,0.0,1.0,132.88
3.36,2.0,1.0,0.0,3.0,17.2,1.0,1.0,8.0,39696.0,0.0,0.0,1.0,1.0,0.0,145.52
4.77,3.0,3.0,1.0,2.0,21.0,1.0,1.0,9.0,33858.0,1.0,0.0,1.0,1.0,1.0,69.65
6.33,3.0,3.0,0.0,0.0,16.5,0.0,0.0,4.0,23688.0,1.0,1.0,1.0,1.0,1.0,106.16
4.53,3.0,4.0,0.0,1.0,19.1,1.0,0.0,29.0,30268.0,0.0,0.0,0.0,0.0,0.0,97.45
8.79,3.0,4.0,0.0,2.0,15.3,1.0,0.0,25.0,23112.0,1.0,1.0,1.0,1.0,1.0,107.2
3.72,3.0,1.0,0.0,4.0,13.5,1.0,1.0,7.0,30268.0,0.0,0.0,0.0,0.0,0.0,136.57
3.98,2.0,1.0,0.0,1.0,12.5,0.0,0.0,9.0,27694.0,1.0,1.0,1.0,1.0,1.0,111.51
2.88,4.0,1.0,0.0,2.0,19.6,1.0,1.0,24.0,30584.0,1.0,1.0,1.0,1.0,1.0,148.62
4.2,3.0,2.0,2.0,2.0,17.9,1.0,1.0,32.0,23112.0,1.0,1.0,1.0,1.0,1.0,102.47
7.98,3.0,0.0,0.0,1.0,9.31,0.0,1.0,7.0,20319.0,0.0,0.0,0.0,0.0,0.0,140.57
6.9,3.0,4.0,0.0,2.0,8.55,0.0,0.0,29.0,30268.0,0.0,0.0,0.0,0.0,0.0,59.4
2.78,2.0,1.0,1.0,1.0,19.4,1.0,0.0,6.0,27694.0,1.0,1.0,1.0,1.0,1.0,54.11
2.96,2.0,0.0,0.0,3.0,8.27,1.0,0.0,20.0,30268.0,0.0,0.0,0.0,0.0,0.0,86.42
4.76,2.0,1.0,0.0,1.0,7.97,1.0,0.0,21.0,22478.0,1.0,0.0,0.0,0.0,0.0,128.67
9.96,3.0,1.0,1.0,1.0,16.5,1.0,1.0,2.0,21215.0,1.0,0.0,0.0,0.0,0.0,145.41
5.04,2.0,2.0,0.0,3.0,21.4,1.0,1.0,4.0,36509.0,0.0,0.0,0.0,0.0,0.0,148.87
9.52,4.0,3.0,3.0,1.0,11.6,1.0,0.0,12.0,23593.0,0.0,0.0,0.0,0.0,0.0,103.9
6.16,4.0,0.0,0.0,3.0,7.55,0.0,0.0,35.0,33858.0,1.0,0.0,1.0,1.0,1.0,91.0
8.84,4.0,5.0,4.0,3.0,18.5,0.0,0.0,20.0,21215.0,1.0,0.0,0.0,0.0,0.0,138.53
4.77,3.0,3.0,1.0,3.0,21.8,1.0,0.0,10.0,33858.0,1.0,0.0,1.0,1.0,1.0,138.81
3.5,5.0,5.0,0.0,2.0,18.6,1.0,1.0,11.0,30584.0,1.0,1.0,1.0,1.0,1.0,87.07
7.89,3.0,0.0,0.0,2.0,13.6,1.0,0.0,12.0,21215.0,1.0,0.0,0.0,0.0,0.0,138.23
3.96,3.0,3.0,0.0,3.0,14.8,0.0,1.0,15.0,39696.0,0.0,0.0,1.0,1.0,0.0,106.2
9.88,4.0,0.0,0.0,2.0,8.87,1.0,0.0,5.0,30797.0,1.0,1.0,1.0,1.0,1.0,65.7
5.52,4.0,2.0,0.0,1.0,18.9,1.0,1.0,14.0,27694.0,1.0,1.0,1.0,1.0,1.0,55.59
5.31,3.0,2.0,0.0,2.0,17.1,0.0,0.0,16.0,39696.0,0.0,0.0,1.0,1.0,0.0,51.27
5.0,4.0,4.0,0.0,2.0,8.28,1.0,0.0,18.0,36509.0,0.0,0.0,0.0,0.0,0.0,97.34
7.2,4.0,1.0,1.0,2.0,8.22,0.0,0.0,12.0,21215.0,1.0,0.0,0.0,0.0,0.0,69.63
3.88,4.0,5.0,3.0,4.0,7.67,0.0,0.0,35.0,30797.0,1.0,1.0,1.0,1.0,1.0,116.4
7.52,4.0,1.0,0.0,2.0,16.1,0.0,0.0,12.0,23688.0,1.0,1.0,1.0,1.0,1.0,131.81
15.2,4.0,2.0,0.0,4.0,13.9,1.0,0.0,1.0,33858.0,1.0,0.0,1.0,1.0,1.0,111.7
9.99,3.0,1.0,0.0,2.0,12.6,1.0,0.0,25.0,30797.0,1.0,1.0,1.0,1.0,1.0,129.38
6.96,3.0,0.0,0.0,3.0,15.0,1.0,1.0,13.0,23759.0,1.0,0.0,1.0,1.0,1.0,139.44
4.29,3.0,2.0,2.0,1.0,21.9,0.0,0.0,13.0,39696.0,0.0,0.0,1.0,1.0,0.0,129.5
9.48,4.0,4.0,0.0,1.0,12.0,1.0,0.0,31.0,30268.0,0.0,0.0,0.0,0.0,0.0,133.42
3.8,4.0,2.0,2.0,4.0,8.29,1.0,0.0,20.0,39696.0,0.0,0.0,1.0,1.0,0.0,106.1
5.14,2.0,4.0,0.0,2.0,13.1,0.0,0.0,24.0,30584.0,1.0,1.0,1.0,1.0,1.0,146.72
4.62,3.0,2.0,0.0,3.0,17.0,0.0,1.0,27.0,30584.0,1.0,1.0,1.0,1.0,1.0,148.62
9.3,5.0,4.0,1.0,2.0,13.5,1.0,0.0,16.0,23688.0,1.0,1.0,1.0,1.0,1.0,67.11
6.54,3.0,1.0,0.0,1.0,8.08,0.0,1.0,21.0,36509.0,0.0,0.0,0.0,0.0,0.0,140.53
8.52,3.0,1.0,1.0,4.0,14.5,0.0,0.0,23.0,23688.0,1.0,1.0,1.0,1.0,1.0,129.2
3.04,4.0,3.0,0.0,2.0,10.8,1.0,1.0,29.0,20319.0,0.0,0.0,0.0,0.0,0.0,52.06
4.88,2.0,0.0,0.0,3.0,13.7,1.0,1.0,2.0,23688.0,1.0,1.0,1.0,1.0,1.0,137.46
7.74,3.0,4.0,0.0,3.0,14.7,1.0,1.0,14.0,20319.0,0.0,0.0,0.0,0.0,0.0,124.36
3.76,1.0,2.0,2.0,1.0,10.3,0.0,1.0,21.0,24597.0,1.0,0.0,0.0,0.0,0.0,69.15
8.55,3.0,2.0,2.0,1.0,7.12,0.0,1.0,16.0,34791.0,0.0,0.0,1.0,1.0,0.0,105.19
1.74,3.0,0.0,0.0,3.0,7.27,1.0,0.0,4.0,21215.0,1.0,0.0,0.0,0.0,0.0,123.88
2.92,4.0,2.0,1.0,3.0,7.8,1.0,0.0,36.0,34791.0,0.0,0.0,1.0,1.0,0.0,144.31
7.08,4.0,5.0,0.0,4.0,21.2,1.0,1.0,2.0,33858.0,1.0,0.0,1.0,1.0,1.0,139.37
3.64,2.0,3.0,0.0,1.0,21.0,1.0,0.0,19.0,27694.0,1.0,1.0,1.0,1.0,1.0,80.29
4.46,2.0,2.0,0.0,3.0,16.9,1.0,1.0,15.0,23598.0,0.0,0.0,0.0,0.0,1.0,101.84
10.71,3.0,2.0,0.0,2.0,16.3,0.0,0.0,19.0,39696.0,0.0,0.0,1.0,1.0,0.0,51.47
6.96,2.0,2.0,2.0,4.0,15.3,1.0,1.0,12.0,23688.0,1.0,1.0,1.0,1.0,1.0,112.52
11.91,3.0,0.0,0.0,2.0,11.5,0.0,0.0,16.0,30584.0,1.0,1.0,1.0,1.0,1.0,94.79
1.74,3.0,5.0,0.0,3.0,13.9,1.0,0.0,14.0,27694.0,1.0,1.0,1.0,1.0,1.0,111.51
8.52,4.0,4.0,0.0,3.0,19.3,0.0,0.0,35.0,20319.0,0.0,0.0,0.0,0.0,0.0,109.93
4.54,2.0,2.0,0.0,2.0,7.26,0.0,1.0,5.0,23759.0,1.0,0.0,1.0,1.0,1.0,106.73
3.81,3.0,3.0,0.0,1.0,19.7,0.0,0.0,20.0,23598.0,0.0,0.0,0.0,0.0,1.0,141.26
7.7,2.0,1.0,0.0,4.0,6.82,1.0,1.0,16.0,23112.0,1.0,1.0,1.0,1.0,1.0,60.87
4.44,3.0,0.0,0.0,1.0,14.0,0.0,0.0,34.0,21215.0,1.0,0.0,0.0,0.0,0.0,137.77
6.54,3.0,1.0,0.0,3.0,18.3,0.0,0.0,17.0,23598.0,0.0,0.0,0.0,0.0,1.0,131.81
10.36,4.0,1.0,0.0,1.0,17.6,0.0,0.0,31.0,30268.0,0.0,0.0,0.0,0.0,0.0,93.07
4.32,2.0,2.0,2.0,3.0,9.17,0.0,0.0,33.0,27694.0,1.0,1.0,1.0,1.0,1.0,50.79
11.48,4.0,5.0,5.0,3.0,19.9,0.0,0.0,5.0,23759.0,1.0,0.0,1.0,1.0,1.0,89.9
5.73,3.0,2.0,2.0,2.0,7.65,1.0,0.0,28.0,23112.0,1.0,1.0,1.0,1.0,1.0,51.0
10.36,4.0,4.0,0.0,2.0,13.4,0.0,0.0,18.0,30584.0,1.0,1.0,1.0,1.0,1.0,141.38
4.38,3.0,5.0,0.0,3.0,17.0,1.0,1.0,34.0,33858.0,1.0,0.0,1.0,1.0,1.0,59.83
6.6,4.0,5.0,5.0,3.0,8.31,0.0,0.0,31.0,23112.0,1.0,1.0,1.0,1.0,1.0,60.87
2.67,3.0,5.0,0.0,3.0,13.8,0.0,1.0,22.0,23112.0,1.0,1.0,1.0,1.0,1.0,144.54
1.72,2.0,0.0,0.0,0.0,19.1,1.0,0.0,7.0,21215.0,1.0,0.0,0.0,0.0,0.0,135.8
2.64,2.0,1.0,0.0,2.0,10.9,0.0,1.0,30.0,23112.0,1.0,1.0,1.0,1.0,1.0,144.54
3.75,3.0,3.0,1.0,0.0,6.98,1.0,0.0,35.0,30268.0,0.0,0.0,0.0,0.0,0.0,116.74
8.4,3.0,2.0,0.0,3.0,14.7,0.0,1.0,13.0,21215.0,1.0,0.0,0.0,0.0,0.0,100.44
1.63,1.0,3.0,0.0,3.0,12.5,1.0,1.0,34.0,28206.0,1.0,0.0,0.0,0.0,0.0,117.93
10.84,4.0,3.0,3.0,3.0,13.9,1.0,0.0,9.0,23688.0,1.0,1.0,1.0,1.0,1.0,85.88
9.93,3.0,4.0,0.0,4.0,17.1,1.0,0.0,22.0,39696.0,0.0,0.0,1.0,1.0,0.0,129.5
3.94,2.0,0.0,0.0,0.0,6.97,0.0,1.0,10.0,39696.0,0.0,0.0,1.0,1.0,0.0,140.9
5.8,2.0,4.0,0.0,4.0,21.6,1.0,1.0,17.0,23593.0,0.0,0.0,0.0,0.0,0.0,119.26
8.64,4.0,0.0,0.0,1.0,16.2,1.0,0.0,20.0,34791.0,0.0,0.0,1.0,1.0,0.0,95.98
1.22,2.0,2.0,0.0,3.0,9.33,1.0,0.0,27.0,20319.0,0.0,0.0,0.0,0.0,0.0,81.85
6.39,3.0,3.0,0.0,0.0,10.1,0.0,0.0,23.0,34791.0,0.0,0.0,1.0,1.0,0.0,144.31
2.66,2.0,3.0,0.0,1.0,8.47,1.0,1.0,35.0,21215.0,1.0,0.0,0.0,0.0,0.0,66.78
1.44,2.0,1.0,0.0,2.0,9.71,1.0,0.0,26.0,30797.0,1.0,1.0,1.0,1.0,1.0,116.4
5.19,3.0,2.0,2.0,3.0,12.8,0.0,1.0,23.0,23688.0,1.0,1.0,1.0,1.0,1.0,112.52
6.87,3.0,3.0,1.0,3.0,15.0,0.0,0.0,31.0,30584.0,1.0,1.0,1.0,1.0,1.0,86.79
9.0,5.0,3.0,0.0,3.0,12.2,1.0,1.0,17.0,20319.0,0.0,0.0,0.0,0.0,0.0,140.57
0.65,1.0,3.0,3.0,1.0,16.2,0.0,0.0,2.0,28206.0,1.0,0.0,0.0,0.0,0.0,120.09
6.36,3.0,0.0,0.0,3.0,15.6,1.0,0.0,2.0,23688.0,1.0,1.0,1.0,1.0,1.0,68.84
2.68,4.0,1.0,1.0,3.0,7.43,0.0,1.0,13.0,21215.0,1.0,0.0,0.0,0.0,0.0,135.8
7.86,3.0,3.0,2.0,2.0,7.64,1.0,0.0,30.0,23688.0,1.0,1.0,1.0,1.0,1.0,85.88
4.59,3.0,2.0,0.0,3.0,17.3,0.0,1.0,10.0,33858.0,1.0,0.0,1.0,1.0,1.0,111.7
2.28,4.0,4.0,0.0,4.0,18.0,0.0,0.0,24.0,33858.0,1.0,0.0,1.0,1.0,1.0,73.05
7.36,2.0,5.0,1.0,2.0,9.79,1.0,1.0,33.0,34791.0,0.0,0.0,1.0,1.0,0.0,144.31
3.6,3.0,2.0,2.0,3.0,15.4,1.0,0.0,15.0,30797.0,1.0,1.0,1.0,1.0,1.0,131.62
4.26,3.0,3.0,0.0,3.0,9.62,0.0,0.0,30.0,23112.0,1.0,1.0,1.0,1.0,1.0,102.47
7.38,2.0,3.0,0.0,1.0,14.3,1.0,0.0,3.0,33858.0,1.0,0.0,1.0,1.0,1.0,122.47
1.71,3.0,3.0,0.0,2.0,13.7,1.0,0.0,6.0,23598.0,0.0,0.0,0.0,0.0,1.0,101.84
5.43,3.0,3.0,0.0,0.0,11.5,1.0,0.0,6.0,39696.0,0.0,0.0,1.0,1.0,0.0,140.9
7.32,4.0,3.0,0.0,2.0,13.6,1.0,0.0,15.0,23598.0,0.0,0.0,0.0,0.0,1.0,53.82
2.64,3.0,3.0,0.0,1.0,8.06,0.0,1.0,5.0,27694.0,1.0,1.0,1.0,1.0,1.0,69.47
10.96,4.0,1.0,1.0,1.0,21.9,1.0,0.0,9.0,23598.0,0.0,0.0,0.0,0.0,1.0,101.84
2.76,2.0,4.0,0.0,4.0,13.3,1.0,1.0,35.0,30268.0,0.0,0.0,0.0,0.0,0.0,79.95
8.31,3.0,1.0,0.0,3.0,18.7,0.0,0.0,23.0,30797.0,1.0,1.0,1.0,1.0,1.0,98.81
15.04,4.0,0.0,0.0,3.0,7.12,0.0,1.0,14.0,30797.0,1.0,1.0,1.0,1.0,1.0,98.81
3.4,5.0,4.0,4.0,3.0,21.0,0.0,1.0,31.0,20319.0,0.0,0.0,0.0,0.0,0.0,124.36
4.2,2.0,2.0,2.0,3.0,19.7,1.0,0.0,33.0,23598.0,0.0,0.0,0.0,0.0,1.0,81.79
8.68,4.0,5.0,0.0,3.0,6.96,1.0,1.0,15.0,36509.0,0.0,0.0,0.0,0.0,0.0,141.39
14.32,4.0,5.0,5.0,4.0,14.4,1.0,0.0,5.0,27694.0,1.0,1.0,1.0,1.0,1.0,55.59
3.44,2.0,1.0,0.0,4.0,11.3,0.0,1.0,27.0,21215.0,1.0,0.0,0.0,0.0,0.0,138.53
8.76,4.0,5.0,0.0,3.0,19.5,1.0,1.0,3.0,21215.0,1.0,0.0,0.0,0.0,0.0,137.77
7.78,2.0,1.0,1.0,3.0,12.3,0.0,1.0,11.0,23598.0,0.0,0.0,0.0,0.0,1.0,101.84
5.01,3.0,3.0,0.0,3.0,20.2,0.0,0.0,21.0,27694.0,1.0,1.0,1.0,1.0,1.0,55.59
4.35,3.0,3.0,2.0,3.0,18.7,0.0,0.0,14.0,39696.0,0.0,0.0,1.0,1.0,0.0,86.21
4.2,3.0,0.0,0.0,2.0,17.0,0.0,0.0,29.0,39696.0,0.0,0.0,1.0,1.0,0.0,64.84
10.32,4.0,5.0,0.0,1.0,17.1,0.0,1.0,26.0,23598.0,0.0,0.0,0.0,0.0,1.0,122.51
9.24,4.0,2.0,0.0,3.0,9.02,1.0,0.0,15.0,23759.0,1.0,0.0,1.0,1.0,1.0,90.65
9.64,4.0,4.0,3.0,2.0,13.2,1.0,0.0,13.0,30584.0,1.0,1.0,1.0,1.0,1.0,146.72
4.38,2.0,1.0,0.0,2.0,11.0,0.0,0.0,26.0,30268.0,0.0,0.0,0.0,0.0,0.0,62.67
14.2,5.0,4.0,0.0,4.0,10.5,0.0,0.0,12.0,39696.0,0.0,0.0,1.0,1.0,0.0,105.74
2.31,3.0,4.0,4.0,4.0,12.4,1.0,0.0,28.0,27694.0,1.0,1.0,1.0,1.0,1.0,59.86
6.51,3.0,4.0,0.0,1.0,10.8,0.0,0.0,29.0,27694.0,1.0,1.0,1.0,1.0,1.0,53.45
2.49,3.0,4.0,1.0,3.0,17.1,1.0,0.0,25.0,27694.0,1.0,1.0,1.0,1.0,1.0,54.11
11.07,3.0,1.0,1.0,2.0,10.3,1.0,0.0,9.0,23112.0,1.0,1.0,1.0,1.0,1.0,95.45
7.41,3.0,3.0,2.0,4.0,12.6,1.0,0.0,10.0,23688.0,1.0,1.0,1.0,1.0,1.0,53.82
6.9,3.0,4.0,3.0,2.0,20.7,1.0,0.0,8.0,20319.0,0.0,0.0,0.0,0.0,0.0,118.36
2.8,4.0,2.0,0.0,2.0,7.36,0.0,0.0,2.0,30797.0,1.0,1.0,1.0,1.0,1.0,62.4
